"gene","p"
"FER1L4",0.703262729801094
"RBM18",0.703277824067251
"TMEM173",0.703320002677634
"RP11-305O4.3",0.703345659561238
"UBXN2A",0.703353742333013
"PDE7A",0.703373953736646
"LOC101928496",0.703417455036869
"IGF2 /// INS-IGF2",0.703441999279488
"FAM65B",0.703470886227263
"RP11-663N22.1",0.703493648416239
"CCND2",0.703501692938568
"SUZ12 /// SUZ12P1",0.70352598599382
"PSG11",0.703537668291934
"HERC6",0.703554148306292
"CCDC27",0.70363981795462
"LOC441081",0.703676518244128
"OR5P3",0.703684541730933
"BDP1",0.703703767039036
"USP10",0.703764073448411
"TNNI3K",0.703767897343489
"LIMS1 /// LIMS3 /// LIMS3L",0.703865757308514
"C7orf69",0.703910146855423
"CSHL1",0.703931401660347
"HCN3",0.704071826750789
"NUDT15",0.704235321279308
"LIPA /// LOC101926887",0.704255622818475
"SRSF11",0.70430677637119
"LINC00911",0.704387455166509
"EPX",0.704437673327451
"RAD23B",0.704566731192168
"LA16c-381G6.1",0.704582966299628
"SLC12A4",0.704595379910888
"APELA",0.704622103782362
"SLC39A9",0.704637825658757
"CDK2AP2",0.704706410573857
"LOC375196",0.704716517363248
"TMEM212",0.704735245738924
"FNDC4",0.704791000290009
"GIPR",0.704803211349411
"LOC100288778 /// LOC101930154 /// LOC102723897 /// MIR6859-1 /// MIR6859-2 /// WASH1 /// WASH2P /// WASH3P /// WASH7P",0.704833214496997
"PPP1R3B",0.704878233221048
"OR1J4",0.704889860936179
"C3orf17",0.704914059874593
"LOC101928669 /// LOC101930100 /// LOC644450",0.704971809448245
"LINC00304",0.704984366503923
"GLB1L",0.704991399469498
"ERF",0.705198430941275
"CHD1L",0.705215945219458
"HAUS3",0.705225918304341
"GOLGA7",0.705298222375517
"GTPBP2",0.705335802123863
"RP11-846E15.4",0.705424283975957
"LRRC2",0.70563951928738
"BBS7",0.705710574689654
"CTD-2199O4.3 /// CTD-2199O4.7",0.705711933420326
"GFM1",0.705854236668084
"GOLGA8I /// GOLGA8M",0.705855943782198
"SPATA31E1",0.705856783985014
"CCDC19",0.705867440325604
"GTF3C2-AS1",0.705962244613121
"HMGB4",0.705979323063383
"C6orf48",0.706069462688341
"IQCF3",0.706085676379612
"PRKCSH",0.706087478395751
"F8A1 /// F8A2 /// F8A3",0.706119609303666
"ETV4",0.706158995363952
"RBM26",0.706173822969502
"ODF1",0.706179526707595
"USP49",0.70620049254224
"INTS4",0.706253565792742
"LINC00657",0.706263808980938
"RP11-114H24.6",0.706305165022803
"LOC100127940",0.706318166547714
"ZNF79",0.706358321728091
"IFNB1",0.70636191490391
"FOXJ3",0.706386518881967
"ACTA2-AS1",0.706395923494096
"LOC146795",0.706402910599014
"LOC101929269",0.706626143881216
"MAFK",0.706686249023188
"TLE3",0.706694681202075
"FBXW2",0.706741293072125
"PHF2",0.706780138200836
"CYP1A1",0.706897085953839
"YRDC",0.706939337492984
"TBC1D17",0.706997625316495
"CTAG2",0.706998855415801
"ZNF316",0.707038527533261
"IFT81",0.707181225899601
"SMG5",0.707301911213265
"LOC101929004",0.70730501371411
"KRT27",0.707325044894247
"DRP2",0.707362986903368
"HMHB1",0.707467720488932
"LOC100506699",0.707477519585613
"LOC101928524 /// PRPF18",0.70753099874471
"SSX1",0.707598779176651
"IGSF5",0.707680486677175
"NGEF",0.707686191878269
"FZD8 /// MIR4683",0.70773733031899
"ENPP7",0.707777347010799
"MMP21",0.707873955008229
"FAM90A1",0.707879281174937
"ALMS1P",0.707906798680774
"SPACA7",0.70802382998601
"HELQ",0.708049843455683
"PHF14",0.708063634859483
"FOXRED2",0.708086280745367
"C6orf141",0.708153710129369
"MELK",0.708162380071053
"RP11-355B11.2",0.70819241080097
"ENPP5",0.708268886083432
"CALCA",0.708304946615045
"RABL3",0.708330672558156
"CTA-246H3.12",0.708408320466066
"PTBP3",0.708455431608069
"RP11-258C19.7",0.7084666041796
"IRAK1BP1",0.708472192925987
"CCNT2",0.708472775250556
"THEG",0.708513734444252
"SCOC-AS1",0.70855417190502
"MED30",0.70857396009351
"GSTO2",0.708660980714395
"C12orf76",0.708673194445993
"ZDHHC13",0.708706139861936
"UBE2B",0.708714913252172
"LPIN2",0.708892030809525
"IQSEC2",0.708901188832472
"CCDC71L",0.708928654861011
"CBX1",0.708991139490905
"ARL2",0.709042561267769
"HCG27",0.709188387308321
"RBFOX1",0.709188727420035
"PAQR5",0.709209763633256
"MYH8",0.709284980403611
"RP11-320N7.2",0.709364438031154
"C10orf40",0.709381942964381
"GAFA1",0.709426269276056
"DSCR8",0.70943609849635
"ATP1B4",0.709461554217098
"SZT2",0.709492969147458
"RP5-855D21.1",0.709596512649047
"LOC101927133",0.709624304875442
"CA12",0.709639585957014
"GLP2R",0.709639842519406
"LOC102723918",0.709712570670353
"IPO4",0.709742130830893
"AC002059.10",0.709861213271177
"TCF12",0.709875465880869
"METTL20",0.709895377690024
"LOC101928290 /// LOC101928317",0.709945182466314
"MPHOSPH8",0.709966785121508
"RP11-44N11.3",0.710002193187668
"RP11-1191J2.5",0.710005018627893
"SLC12A1",0.710048721421344
"LYG2",0.710094783332392
"LOC286059",0.710108324543382
"NPIPA1 /// NPIPA5 /// NPIPB15 /// NPIPB3 /// NPIPB6 /// PDXDC2P",0.710126803390173
"HOTTIP",0.710193293495369
"GPR37",0.710211728763598
"SEPP1",0.710217409119761
"LOC283177",0.710283522727584
"LINC00523",0.7103010786843
"ATP13A2",0.710315798707893
"PDPR",0.710438829894472
"GATM",0.710458239044179
"LOC101929064",0.710649005251545
"CATSPERD",0.710658599430266
"RDH10",0.710662934102915
"RHPN1",0.710679175843099
"ACMSD",0.710769511637732
"SFRP5",0.710772573844021
"ZNF93",0.710972662542144
"CDCP1",0.711082862568757
"LINC00645",0.711084497430846
"RP11-354I10.1",0.711171695960769
"RAB1B",0.711268682276235
"RNF216",0.711279549824197
"RAB39B",0.71129024008553
"RPS14",0.711293888393205
"FLJ12120",0.7113687662698
"VAV1",0.711404661990019
"PSMD5-AS1",0.711469299846792
"IFT80",0.711589377935271
"FAM76B",0.711649929503141
"FNDC3B /// LOC101928615",0.711689917911984
"HTRA2",0.71175926525327
"CDKN1A",0.711792406344492
"CTD-2281E23.2",0.711839512927776
"LINGO3",0.711866960113718
"SMG9",0.71189697425625
"LRFN1",0.71197438480925
"ADAMTS20",0.711998769303125
"AHDC1",0.712122049793616
"RPH3A",0.712127586653558
"AC114730.11",0.712143773547998
"CCDC130",0.712167531265282
"TGM1",0.71217323259905
"PDGFRA",0.712192581307501
"EXOC3L1",0.712473312990984
"RFX1",0.712532877189672
"FAM47A",0.712550508567353
"ZNF681",0.7126080808291
"LOC101927044",0.712730868241415
"AC004692.5",0.712737240483942
"LOC643659",0.712751807330763
"MYO18B",0.712810543315613
"RIPPLY2",0.712948272809336
"GAS5-AS1",0.713018878025314
"ECD",0.713022734056303
"AF213884.2",0.713045479526427
"MMP7",0.713243285708046
"ERO1L",0.713391605086971
"LOC101928635",0.713451655359652
"PHOSPHO1",0.713476194936456
"OR2F2",0.71348943669889
"KIAA0020",0.713501637223464
"MEX3A",0.713546846048266
"MPRIP-AS1 /// MPRIP-AS1",0.713608512252887
"PPP4R1L /// PPP4R1L",0.713639661467515
"TSGA10",0.713854048467686
"SLITRK1",0.713872217803717
"FOXF2",0.714011654842525
"RABEP1",0.714033851945077
"SSTR5",0.714070743942311
"KLHL31",0.714085064992243
"RAG2",0.71409727745669
"KCNV2",0.714120179169696
"PLEKHN1",0.714132071080806
"MORC4",0.714134833603498
"LLGL1",0.714146004897535
"PCDHB18",0.714289244784153
"TNNT3",0.714296929268272
"KIAA1524",0.7143424718382
"DEFB1",0.714406585534921
"SCG5",0.714445686328361
"ASB11",0.714451888991428
"SPG20OS",0.71462357452933
"MIR3610 /// RAD21-AS1",0.714639161655419
"RPRM",0.714788468726711
"RHOXF2 /// RHOXF2B",0.714843275394703
"AX748157",0.714853067775192
"PIGM",0.714858470947242
"ANXA7",0.714872308669091
"MIR17 /// MIR17HG /// MIR18A /// MIR19A /// MIR19B1 /// MIR20A /// MIR92A1",0.714911063925816
"SEC16A",0.714938310532872
"NPTX2",0.715047471504107
"FAT1",0.715124197633212
"TNFSF14",0.715131681843375
"LOC101929690",0.715182627045742
"CCZ1B",0.715238352936632
"SH2D4A",0.715258560580042
"PPP1R36",0.715282788096742
"TET1",0.715388801001521
"LOC100506286",0.715398043868708
"NDNF",0.715444994422936
"BC070118",0.715584918416902
"AK131021",0.715666764026043
"DOCK10",0.715704803349942
"KLHL6",0.715774853393267
"LOC100190986",0.715788636712015
"PNLIPRP3",0.715801971484019
"RP11-753A21.1",0.715821765304252
"IFNA5",0.715825460074148
"SLC26A4",0.715844935402281
"RPAP1",0.715854585726382
"UBE2O",0.715994811676872
"RP11-517C16.2",0.716231072694159
"LOC100507006",0.716249078048883
"RP4-675G8.2",0.716291701595153
"LOC100996590",0.716326747680196
"NT5M",0.716430377308295
"LHFPL1",0.716474518887447
"BEND4",0.716508265616151
"MRI1",0.71670808984979
"AK057554 /// RP11-144L1.4",0.716744065413392
"RP11-819C21.1",0.716878787611705
"LOC285766",0.716915190517
"GGTLC1",0.71693866460022
"DUXAP10 /// LINC01296",0.717003449436609
"CKAP2 /// DKFZp667J0810 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-36 /// IGLV1-36 /// IGLV1-44 /// IGLV1-50 /// IGLV1-50 /// IGLV@",0.717049704392375
"UTRN",0.717060245411348
"LRP1B",0.7171117760954
"CTD-3193O13.1",0.717124683398244
"LOC101929910 /// LOC613037 /// NPIPA5 /// NPIPB3 /// NPIPB4 /// NPIPB5",0.717185470710427
"GLTSCR1L",0.717218953658442
"CDKN2C",0.717246973710041
"TM7SF3",0.717299352555988
"SLC25A46",0.717351668489503
"LOC553103",0.717361521527113
"CCNB3",0.717364736617054
"IGHG1 /// LOC100293211",0.717494367508656
"XG /// XGY2",0.717512446357514
"LBX1-AS1",0.717661685205021
"PAM",0.71778888414352
"ABHD17A",0.717810747571493
"C1orf27",0.717812020652473
"FAM47E",0.717852875144037
"SDHC",0.717873613206767
"C4orf32",0.718030064242874
"MICA",0.718157997260371
"HDC",0.718200834474564
"AFG3L1P",0.718235037061851
"RP11-157B13.7",0.718285116630459
"DIAPH1",0.718354328916042
"C2orf43",0.718388986464252
"LOC441052",0.718394970415589
"DDX10",0.71843493901278
"RTTN",0.71852206004597
"PTRH1",0.718577859390618
"HCAR1",0.718611294053515
"VPS35",0.718654262983552
"CPNE8",0.71868227693423
"SPATA19",0.718688085176907
"LOC79999",0.718834554606504
"SYPL1",0.718837238614812
"PTGDS",0.718889995457354
"RIN3",0.718902462284688
"BMS1P6",0.718923097559118
"KCNH8",0.718934499735608
"LPO",0.718977909810753
"C9orf72",0.719085806441944
"SSSCA1-AS1",0.719092533991047
"DHRS2",0.71916758561222
"RANBP2 /// RGPD1 /// RGPD2 /// RGPD3 /// RGPD4 /// RGPD5 /// RGPD6 /// RGPD8",0.719169029250333
"SPATA3",0.719190991446935
"COL19A1",0.719232704798332
"RNF167",0.719306482790944
"TBP",0.719346043892447
"TNF",0.719368772893723
"OOEP",0.719405653665814
"NR1H2",0.719459290765695
"CTF1",0.719520490415747
"TAF10",0.719520906030427
"MBLAC2",0.71956921607804
"FAM189B",0.719610602995476
"ATP6V1G1",0.719774722007304
"LIPA",0.719795601428262
"LOC101929454",0.719926270805829
"PCDH15",0.719948787470468
"HCG9",0.720123812228565
"EDDM3A",0.720145000709967
"IMMP2L",0.720275651750883
"GH2",0.720395949973248
"ANKRD33",0.720440331584933
"PRL",0.720451182494262
"C14orf166",0.720466383731011
"AGAP9",0.720490331467824
"CYP11B2",0.720579529398347
"TM2D1",0.720582214157727
"GHR",0.720920065057488
"ANKRD28",0.72098878206315
"LINC01243",0.721064009428262
"CRYGS",0.721117358806567
"CHN1",0.721224378395956
"NSMCE1",0.72122491243982
"SNHG17 /// SNORA71B",0.721242491152262
"GPR19",0.721319804826631
"ZNF512B",0.721524340913934
"TCRA /// TRAV8-1 /// TRAV8-1",0.721625676877837
"KIAA0247",0.721708000987361
"SESN3",0.721780269596707
"STXBP4",0.721900021795693
"CLUAP1",0.721924709828856
"EDNRB-AS1",0.721927871054514
"LSAMP-AS1",0.722029320907791
"HAR1A",0.722056485153227
"ZNF335",0.722063864836245
"C2orf70",0.722093408867755
"ATP6V1D",0.722119343668088
"GP9",0.722210527418587
"RWDD3",0.72239985841619
"PACRG",0.722617228677384
"CSTB",0.722624394831068
"ORMDL1",0.722660336322837
"LINC00959",0.722800041895098
"WDR53",0.722822758539143
"ELSPBP1",0.722829845179449
"RBMXL1",0.722895904642777
"SCRIB",0.722915792381257
"IL2RG",0.722919094449954
"ZNF861P /// ZNF861P",0.722969677945783
"LOC439911",0.723009019758869
"NCR2",0.723188089342177
"LINC01405",0.723210222655534
"C16orf46",0.72328183417194
"WSCD2",0.723327621459262
"C12orf55",0.7234083903008
"LINC01125",0.72342727725644
"TMEM14A",0.723511028750115
"RNF111",0.723523740567809
"LOC101928955",0.723575198880216
"SUN1",0.723579316788675
"TBX5",0.723581768753302
"LOC100506713",0.723672133332023
"KLHL23 /// PHOSPHO2 /// PHOSPHO2-KLHL23",0.723688318646353
"PAN3",0.72370976174633
"DLX6",0.723840486226728
"PCDHB14",0.723878749997787
"CC2D2B",0.723937882792391
"VCP",0.724025988287238
"KLHL40",0.724028068204334
"RNF215",0.724123398712583
"GPC5",0.724155940964553
"RPS3A /// SNORD73A",0.724394183620291
"ANKRD17",0.724489066373024
"PRDM2",0.724536787692897
"HNRNPL",0.724658224957102
"ERVW-1",0.724660634789413
"FCRL4",0.724697828934544
"SNIP1",0.724713078747635
"LOC101928995",0.724733638467478
"ZUFSP",0.724744933823075
"LOC284630 /// TTC34",0.724770305760879
"ZMYM6 /// ZMYM6NB",0.724791060267107
"LOC101927723",0.724838795824969
"TTF1",0.724903584952722
"RNF6",0.724965235087636
"GOSR2",0.724974993752331
"CTD-3064M3.3",0.725002573649748
"CDIPT-AS1",0.725006373036835
"FLJ31713",0.725077939158401
"BPIFB9P /// BPIFB9P",0.725103839693025
"NYAP1",0.725306146126617
"ARHGAP25",0.725378503115442
"LOC152586",0.725393070201585
"ARHGEF34P /// OR2A4 /// OR2A7",0.725534350832761
"LRRC58",0.725539166294723
"RNF175",0.725664248955743
"LOC101927769",0.725729731026105
"MYL12B",0.725739207088836
"SHOC2",0.725798952193518
"CTXN2 /// SLC24A5",0.725966541900811
"LOC202025",0.726051913888412
"LOC101927495",0.726055100972751
"OR5E1P",0.726091846700288
"HTR7 /// HTR7P1",0.726091949128822
"CLASP2",0.726101081693256
"CACNA1G-AS1",0.726121370246288
"HOGA1",0.72619491601935
"DNMT3L",0.726228118856498
"DLEU2 /// MIR15A",0.726377023285055
"ZNF366",0.726476825994925
"LSAMP",0.726547708429622
"GLUD2",0.726786287300454
"SLC6A3",0.726814031643012
"HTATSF1",0.726944923456525
"IL1B",0.727008187742142
"PDE6D",0.727036028651693
"LRRC18",0.727045820401162
"RCL1",0.727063311283492
"GZMM",0.727073295225773
"STX12",0.727153250525894
"IAPP",0.727193210859552
"DDX50",0.727286388749432
"CLEC3A",0.727354971950367
"CLUHP3",0.727451683252057
"ERGIC2",0.727451977978356
"EIF5B",0.727525380838932
"ADPRHL2",0.727543402147085
"HM13",0.727620559490258
"SLCO4A1-AS1",0.727741470140026
"SH3GL1P2",0.727793588856935
"LOC101928907",0.727799496573621
"LGI1",0.727806691569273
"CBLB",0.727816768205221
"FAM184B",0.727854875897625
"HSFX1 /// HSFX2",0.727865745114043
"NSF",0.727941616410817
"CYB5R1",0.7279475221969
"JUN",0.727958635599724
"MT1M",0.728134284580432
"ZNF480",0.728249601411324
"TRIM52-AS1",0.728280898173584
"FAM224A",0.728359917521921
"USHBP1",0.728458751775071
"LOC284242",0.728499938206826
"MORC2-AS1",0.728538381486781
"CNDP1",0.728564155699574
"GK3P",0.728579586102448
"LINC00294",0.728706181756011
"CCDC69",0.728712634850123
"NPHP1",0.72871433978292
"ANKRD26",0.728732248466923
"BC040734",0.728771541656053
"LOC101928306",0.728781969370833
"MYEOV2",0.728793450011931
"DNAH9",0.728853294063385
"DDN",0.72891628082434
"ZNF792",0.728948705563977
"TIGD1",0.728980997839738
"LOC257152",0.729016521126117
"SLAMF6",0.729229856200721
"PDCL2",0.729236818485037
"ING1",0.729474217979013
"PSMD4",0.729581769789021
"KRT38",0.729585784446348
"C6orf203",0.729651049429679
"NRXN3",0.72966075300832
"LOC101928424",0.729699407293847
"SFT2D3 /// WDR33",0.729895789263965
"CLEC4A",0.730026884538146
"LOC400692",0.730044708750277
"LOC100132686",0.730062752527353
"RWDD1",0.730119391184885
"SOX9-AS1",0.730194975239419
"SLC25A30",0.730351960769095
"PRO2964",0.730357442758341
"GPX4",0.730407637942454
"HNRNPA2B1",0.730417598483308
"CHIAP2",0.730448132684764
"TEX28",0.730448345944988
"SRCRB4D",0.730453308291677
"USP45",0.730474057557126
"LOC101928460",0.730490341876503
"LOC100129518 /// SOD2",0.730700200849756
"ATF5",0.730714182021948
"PPP2R5D",0.730760207315476
"RP11-295P9.12",0.730800896248975
"C9orf173",0.730818394020417
"RANBP10",0.730818691119939
"BTC",0.730820300510522
"LOC101929475",0.730922090811465
"SNX10",0.730924732369012
"LOC101927359",0.7309263544024
"MIR205HG",0.730960919622196
"RP3-486D24.1",0.730975115815766
"CELA3B",0.730995003736716
"RP11-524D16__A.3",0.731005979848792
"CHAD",0.731023570731604
"NME4",0.731144718430911
"CTD-2287O16.5",0.731151363505287
"ACOT6",0.731191706500186
"GAGE1",0.731380391834431
"NR1H3",0.73143425138306
"FAM220A",0.731463915826929
"TP53TG3 /// TP53TG3B /// TP53TG3C /// TP53TG3D",0.731504919791265
"RBM14-RBM4 /// RBM4",0.731510757737242
"UBOX5",0.731515866080758
"UGT2B4",0.731526123399741
"DEF8",0.731570235128306
"RP11-285F7.2",0.731578775483201
"ZSCAN12",0.731601711278629
"ZBED1",0.731631821570713
"E2F5",0.731642506979131
"DGCR10",0.731798544420146
"COMMD3",0.73181767724773
"IMPAD1",0.731945733016226
"ZNF565",0.732083651260303
"PLP1",0.732087899196717
"LL22NC03-N14H11.1",0.732124026674152
"STX17",0.732209709492818
"UBASH3B",0.732290636441004
"GRPEL2",0.732346576830149
"GAPT",0.732356541106693
"BTBD3",0.732384641010748
"PSG4",0.732393273359196
"SSTR4",0.732416175786316
"CEP250",0.732509990448756
"C2CD3",0.732590997406486
"BET1L",0.732660770515353
"MPO",0.73266827383645
"ATP2A1",0.732670074396386
"RP11-673E11.2",0.732750115933475
"STRAP",0.732845088194698
"JRK",0.732857989609607
"MZB1",0.733085037166289
"LOC374890",0.733133149004317
"TNFSF13B",0.733157620460992
"LOC400768",0.733172117653601
"VSIG1",0.733325301830595
"DUSP19",0.733499323877076
"SNORD8",0.733522765166966
"MMP17",0.73352635578624
"LOC101928669 /// LOC644450",0.733532901551776
"KISS1R",0.733580683339757
"LRRC4B",0.733646848698875
"ZNF853",0.733655394579705
"N4BP2",0.733667342810796
"SPATA33",0.733691957832187
"SLC25A31",0.733708324261236
"HOXD10",0.733753451541856
"CNNM1",0.733778079989913
"CAMTA2",0.733787440726921
"ZNF687",0.733794238662824
"ERMARD",0.733844454511989
"LINC00958",0.733884778641347
"LRRIQ1",0.733923819305618
"B4GALT6",0.733964548737248
"MGAT4C",0.734056941382662
"GNAZ",0.73409142591212
"SCYL3",0.734109957658243
"PPP6R1",0.734163061084133
"DNAJC4",0.734218801263433
"ARL4A",0.734249081541769
"RP11-292D4.3",0.734292046659852
"CHRNA4",0.734362628688503
"LOC399884",0.734370044148445
"MGAT3",0.734401304358381
"CPAMD8",0.734414146571778
"SNUPN",0.734435946316196
"SLC35E1",0.734443175718559
"ZNF649",0.734485722282976
"RP11-421E14.2",0.734537570316182
"H1F0",0.734544844062131
"ATP6V0E2",0.734623032966083
"ROPN1",0.734742140772903
"PPP2R2A",0.73487555121643
"CTB-102L5.7",0.734891382089696
"NPIPA5 /// NPIPB3 /// NPIPB6 /// NPIPB8",0.734916786245191
"SLC29A4",0.73516968873402
"LOC101928433",0.735309513180239
"LOC101930602 /// SLC14A2",0.735335972787638
"KIAA0100",0.735429048368103
"C2orf81",0.735488570894722
"BC032415",0.735570566404046
"WFDC10A",0.735618050212683
"KIF23",0.735647420762324
"LSM14B",0.735698827685997
"ZNF169",0.735787035734089
"KYNU",0.735889429085991
"STIM1",0.735892236669345
"PCNT",0.736000722474215
"ALS2CR12",0.736003288375936
"RP11-613M5.1",0.736027860122252
"LOC283214",0.736095506184872
"ZSCAN2",0.736159391036316
"LOC403323",0.736188765469514
"LMBRD2",0.736235190066156
"LOC100506272",0.73629468297081
"ST8SIA5",0.736362946845048
"NAT8B",0.736384360503463
"MIR4800 /// MXD4",0.736419761184576
"UPRT",0.736443509025702
"NUMB",0.736458783907226
"SEC24C",0.736491765912535
"ABCB8",0.736517315645952
"ACO1",0.7365479411405
