"logFC","AveExpr","t","P.Value","adj.P.Val","B","ensembl_id"
2.94263848116889,1.14249675153721,7.58194462490355,1.76050852630672e-09,2.1572831354231e-07,11.6006063318783,"ENSG00000221866.9"
4.45312297653129,-1.98642704056498,7.57765582752785,1.78571664669326e-09,2.16628225372814e-07,11.520965052421,"ENSG00000232679.2"
1.60502755968201,8.05788284626296,7.60248293826271,1.64466782747742e-09,2.06701009137963e-07,11.5183335331165,"ENSG00000134871.19"
-2.47388882644442,4.39299902689385,-7.57694145568873,1.78995065339161e-09,2.16628225372814e-07,11.4817339965203,"ENSG00000179583.19"
-1.29524283662703,5.87463138156292,-7.59267445596437,1.69900017289442e-09,2.09500612514264e-07,11.4611574291522,"ENSG00000116514.17"
2.06660413072034,5.55018260935274,7.55969946903267,1.89526545321794e-09,2.27966714575404e-07,11.3654338841003,"ENSG00000074181.9"
-3.29182841621428,-0.767565827252115,-7.49360931433682,2.36009256244457e-09,2.79002023502325e-07,11.2897955912054,"ENSG00000227191.8"
2.39167512478263,2.81790622002606,7.4817555029558,2.45487206360611e-09,2.86489414756318e-07,11.2371173038172,"ENSG00000171812.13"
-3.68230716559322,-2.25173761207026,-7.48414712001222,2.43544579428842e-09,2.8592425295101e-07,11.2108305740398,"ENSG00000111537.5"
4.44151473422363,5.50252257156259,7.49333379334107,2.36225318276987e-09,2.79002023502325e-07,11.1960354540252,"ENSG00000118785.14"
1.54975371875033,5.50631429899472,7.49557147559708,2.344762811648e-09,2.79002023502325e-07,11.1489590567386,"ENSG00000050165.18"
-3.00284186198827,-1.89947007847553,-7.4601836332162,2.6372939417515e-09,3.05957307822366e-07,11.1445886945996,"ENSG00000204475.10"
-2.73207898694337,0.856991702578835,-7.43144136520414,2.90173196308704e-09,3.30763702722584e-07,11.1182262125861,"ENSG00000111796.4"
-1.63253980537417,3.80495273187976,-7.45436285736018,2.68881373369594e-09,3.10099306252015e-07,11.0975711151097,"ENSG00000007968.7"
-3.70449862736608,-2.67319313693317,-7.44925275392256,2.73487759206887e-09,3.13567310351475e-07,11.093784891574,"ENSG00000170128.5"
2.10446821108159,2.04469048660113,7.4254281854624,2.96034523987598e-09,3.35494385971147e-07,11.0805496275478,"ENSG00000178033.6"
